gen,best_cost,mean_cost,best_Kp,best_Ki,best_Kd
0,1.398654917736338,1.398654917736338,56.0600218853524,0.12436318829314397,7.415743774106636
1,1.398654917736338,1.398654917736338,56.0600218853524,0.12436318829314397,7.415743774106636
2,1.398654917736338,1.398654917736338,56.0600218853524,0.12436318829314397,7.415743774106636
3,1.3984553598351033,1.3984553598351033,56.10846772627874,0.026498891715648315,7.366837403991548
4,1.3984553598351033,1.3984553598351033,56.10846772627874,0.026498891715648315,7.366837403991548
5,1.3984553598351033,1.3984553598351033,56.10846772627874,0.026498891715648315,7.366837403991548
6,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
7,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
8,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
9,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
10,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
11,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
12,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
13,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
14,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
15,1.39829787396975,1.39829787396975,56.018041379133706,0.04348761960470485,7.418693638315354
16,1.3982681241356172,1.3982681241356172,54.43778412307346,0.024462054550898456,7.2095953707569045
17,1.398174669462117,1.398174669462117,54.450826014614925,0.005372775265786625,7.191694552228553
18,1.398174669462117,1.398174669462117,54.450826014614925,0.005372775265786625,7.191694552228553
19,1.398174669462117,1.398174669462117,54.450826014614925,0.005372775265786625,7.191694552228553
20,1.398174669462117,1.398174669462117,54.450826014614925,0.005372775265786625,7.191694552228553
21,1.3981360472605695,1.3981360472605695,54.90508800040395,0.0022361239148171227,7.2173995725037114
22,1.3981360472605695,1.3981360472605695,54.90508800040395,0.0022361239148171227,7.2173995725037114
23,1.3981360472605695,1.3981360472605695,54.90508800040395,0.0022361239148171227,7.2173995725037114
24,1.398091839336199,1.398091839336199,54.580482212977216,0.0062097469842464365,7.1985606458451326
25,1.398091839336199,1.398091839336199,54.580482212977216,0.0062097469842464365,7.1985606458451326
26,1.3980603636765365,1.3980603636765365,54.631549255967144,0.004949045442729409,7.184326632936299
27,1.3980603636765365,1.3980603636765365,54.631549255967144,0.004949045442729409,7.184326632936299
28,1.3980603636765365,1.3980603636765365,54.631549255967144,0.004949045442729409,7.184326632936299
29,1.3980603636765365,1.3980603636765365,54.631549255967144,0.004949045442729409,7.184326632936299
30,1.3980603636765365,1.3980603636765365,54.631549255967144,0.004949045442729409,7.184326632936299
31,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
32,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
33,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
34,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
35,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
36,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
37,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
38,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
39,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
40,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
41,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
42,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
43,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
44,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
45,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
46,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
47,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
48,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
49,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
50,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
51,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
52,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
53,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
54,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
55,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
56,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
57,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
58,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
59,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
60,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
61,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
62,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
63,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
64,1.398049867511382,1.398049867511382,54.60570783202754,0.0018394317804373414,7.184256282573901
65,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
66,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
67,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
68,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
69,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
70,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
71,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
72,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
73,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
74,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
75,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
76,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
77,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
78,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
79,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
80,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
81,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
82,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
83,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
84,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
85,1.3980412825253878,1.3980412825253878,54.510890488118385,0.001546544806455539,7.174301461494515
86,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
87,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
88,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
89,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
90,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
91,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
92,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
93,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
94,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
95,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
96,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
97,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
98,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
99,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
100,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
101,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
102,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
103,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
104,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
105,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
106,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
107,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
108,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
109,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
110,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
111,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
112,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
113,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
114,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
115,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
116,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
117,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
118,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
119,1.398022453495861,1.398022453495861,54.618628543997346,0.003394238611583375,7.1842914577551
